no,pair_id,source,source_type,difficulty,turn_count,history,response,label
619,v25_hike_3,v25,matched_v25,-,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~","우비 말고 바람막이도 챙기는 게 좋겠어요, 백운대 정상은 바람이 셉니다",적절
620,v25_hike_3,v25,misdirect_v25,hard,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ","우비 말고 바람막이도 챙기는 게 좋겠어요, 백운대 정상은 바람이 셉니다",부적절
621,v25_trip_4,v25,matched_v25,-,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",우도도 갈까? 일요일 오전에 배 타면 시간 될 것 같은데,적절
622,v25_trip_4,v25,misdirect_v25,hard,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",우도도 갈까? 일요일 오전에 배 타면 시간 될 것 같은데,부적절
623,v25_hike_4,v25,matched_v25,-,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",지난 산행 사진 정리해서 방에 올렸어요~ 필요하신 분 저장하세요,적절
624,v25_hike_4,v25,misdirect_v25,hard,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",지난 산행 사진 정리해서 방에 올렸어요~ 필요하신 분 저장하세요,부적절
625,v25_trip_5,v25,matched_v25,-,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",렌터카 세진이가 알아본다고 했지? 보험은 완전자차로 하자,적절
626,v25_trip_5,v25,misdirect_v25,hard,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",렌터카 세진이가 알아본다고 했지? 보험은 완전자차로 하자,부적절
627,v25_hike_5,v25,matched_v25,-,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",하산은 도선사 쪽인가요? 무릎이 안 좋아서 완만한 코스면 좋아서요,적절
628,v25_hike_5,v25,misdirect_v25,hard,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",하산은 도선사 쪽인가요? 무릎이 안 좋아서 완만한 코스면 좋아서요,부적절
629,v25_trip_6,v25,matched_v25,-,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",캐리어 하나로 짐 합칠 사람 ㅋㅋ 나 백팩만 갈 거야,적절
630,v25_trip_6,v25,misdirect_v25,hard,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",캐리어 하나로 짐 합칠 사람 ㅋㅋ 나 백팩만 갈 거야,부적절
631,v25_hike_6,v25,matched_v25,-,11,"총무: 이번 일요일 북한산 정기산행 공지합니다~
영진: 코스는 어디로 가나요?
총무: 우이동에서 백운대 찍고 내려오는 걸로요. 4시간 정도 봅니다
영진: 좋네요 ㅎㅎ 몇 시 집결이에요?
총무: 북한산우이역 2번 출구, 아침 8시요
나: 참석합니다! 오랜만에 백운대네요
총무: 하산 후에 두부집 예약해둘게요 ㅎㅎ
영진: 캬 그 집 파전이죠
총무: 일요일 오후에 비 예보가 조금 있어서 우비 챙겨오세요
나: 넵 확인했습니다
총무: 신입 두 분도 오시니까 다들 잘 챙겨주세요~",간식으로 에너지바 넉넉히 사갈게요 ㅎㅎ,적절
632,v25_hike_6,v25,misdirect_v25,hard,15,"유나: 얘들아 항공권 지금 특가 떴어!!
세진: 헐 얼마
유나: 왕복 6만 8천원, 다음 달 둘째 주
세진: 미쳤다 바로 사자
나: ㄱㄱ 나 연차 그 주로 낼게
유나: ㅇㅋ 그럼 내가 셋 다 잡아도 돼? 돈은 나중에 보내줘
세진: 응응 부탁해!!
유나: 결제 완료 ㅋㅋㅋ 금요일 아침 출발, 일요일 밤 도착이야
나: 최고다 진짜 ㅋㅋㅋ
세진: 숙소는 애월 쪽으로 볼까? 지난번에 협재는 가봤으니까
유나: 좋아 오션뷰로 찾아보자
세진: 렌터카는 내가 알아볼게, 경차면 충분하지?
나: ㅇㅇ 충분 우리 짐도 별로 없잖아
유나: 흑돼지 맛집은 미리 예약해야 한대! 리스트 공유할게
세진: 벌써 설렌다 ㅋㅋㅋ",간식으로 에너지바 넉넉히 사갈게요 ㅎㅎ,부적절
633,v25_family_0,v25,matched_v25,-,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",한정식집 다음 주 토요일 저녁 6시로 예약했어요~ 룸으로 잡음,적절
634,v25_family_0,v25,misdirect_v25,medium,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",한정식집 다음 주 토요일 저녁 6시로 예약했어요~ 룸으로 잡음,부적절
635,v25_alumni_0,v25,matched_v25,-,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",토요일 7시 ㅇㅋ!! 나 그날 낮에 일 있어서 좀 늦으면 먼저 시작해,적절
636,v25_alumni_0,v25,misdirect_v25,medium,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",토요일 7시 ㅇㅋ!! 나 그날 낮에 일 있어서 좀 늦으면 먼저 시작해,부적절
637,v25_family_1,v25,matched_v25,-,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","김장 때 고무장갑 새 거 사갈게요, 작년에 다 찢어졌잖아 ㅋㅋ",적절
638,v25_family_1,v25,misdirect_v25,medium,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","김장 때 고무장갑 새 거 사갈게요, 작년에 다 찢어졌잖아 ㅋㅋ",부적절
639,v25_alumni_1,v25,matched_v25,-,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","닭갈비집 예약 내가 할게, 지혜 오면 5명으로 잡는다?",적절
640,v25_alumni_1,v25,misdirect_v25,medium,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","닭갈비집 예약 내가 할게, 지혜 오면 5명으로 잡는다?",부적절
